id,x,y,lon,lat,source_type
184,588667.9200541736,2325226.8399485587,105.8532826,21.025681999999993,road_network_node
185,588619.8231008966,2325254.376108365,105.8528212,21.025933099999996,road_network_node
186,588899.0413780133,2325392.201030025,105.8555151,21.0271648,road_network_node
187,588385.3929315328,2326228.0426645773,105.8506153,21.0347411,road_network_node
188,588773.7109476876,2326301.154609,105.8543559,21.035382900000002,road_network_node
189,588337.0148960397,2326675.717931537,105.85017270000002,21.038788,road_network_node
190,589043.4361718082,2325592.452819919,105.8569149,21.02896699999999,road_network_node
191,587746.3886127977,2325985.0492441272,105.8444537,21.0325764,road_network_node
192,588226.4850661417,2326770.8723979755,105.8491139,21.039653,road_network_node
193,587776.7974607138,2326728.672224389,105.8447842,21.039293299999994,road_network_node
194,588658.453757159,2325811.994375179,105.8532216,21.0309691,road_network_node
195,588277.8186832127,2326669.2485658675,105.8496027,21.038732399999997,road_network_node
196,589193.2405016578,2325129.8613049537,105.8583325,21.024780399999994,road_network_node
197,589009.4049981533,2325258.7525633248,105.85657020000001,21.025953799999993,road_network_node
198,588726.5703710794,2325561.7666362193,105.8538642,21.02870510000001,road_network_node
199,588178.9550989468,2326618.504548048,105.8486487,21.0382787,road_network_node
200,588590.8627618493,2326440.802839288,105.85260350000001,21.036653399999995,road_network_node
201,587592.1744209848,2325567.913998572,105.8429485,21.0288151,road_network_node
202,588674.8763129584,2326452.785293266,105.8534126,21.036757600000005,road_network_node
203,589136.4997537594,2325270.8243694855,105.8577938,21.026056699999994,road_network_node
204,587791.1975766001,2325945.8381192074,105.8448829,21.032220000000002,road_network_node
205,588233.4219455353,2325586.022057587,105.84912,21.02894799999999,road_network_node
206,587854.8696983947,2326096.5965308812,105.8455033,21.033579,road_network_node
207,587763.4350561236,2326072.680398558,105.8446222,21.033367300000002,road_network_node
208,588910.2865088456,2325411.4430823657,105.8556243,21.027338100000005,road_network_node
209,588017.4623932481,2326508.942446747,105.847089,21.0372966,highway:bus_stop
210,588492.5872951243,2325276.4871684536,105.851598,21.026139000000004,road_network_node
211,587962.1624866714,2326433.869993533,105.846553,21.036621,road_network_node
212,588341.3416623323,2325496.520621714,105.8501539,21.0281342,road_network_node
213,589034.1579598847,2325179.601332034,105.8568043,21.025237499999996,road_network_node
214,588651.647965543,2325949.883185062,105.8531632,21.032215199999996,road_network_node
215,588677.9746798908,2325811.0693424204,105.8534094,21.0309598,road_network_node
216,587816.8925202311,2326513.7675617156,105.8451591,21.037349799999998,road_network_node
217,588946.7390730584,2325359.682684493,105.8559724,21.0268687,road_network_node
218,587711.7081703001,2326038.703121341,105.8441227,21.033062799999993,road_network_node
219,589158.0042745996,2325479.139454473,105.8580115,21.0279377,road_network_node
220,588892.0885941264,2325272.0146831553,105.855442,21.0260793,road_network_node
221,588878.7984428151,2325145.618164942,105.85530760000002,21.024938,road_network_node
222,587867.6495867423,2325916.479656663,105.8456171,21.0319511,road_network_node
223,587999.4945971346,2326176.204379417,105.8468991,21.034291299999992,road_network_node
224,588878.3375552894,2325588.6232877444,105.855326,21.028940399999996,road_network_node
225,588823.5695877258,2325390.988819602,105.8547888,21.027157500000005,road_network_node
226,588722.1701693325,2325852.104333377,105.85383680000001,21.031328399999996,road_network_node
227,587662.651451941,2325625.2559057884,105.8436296,21.029329799999996,road_network_node
228,587962.2407741118,2326675.740088491,105.8465661,21.0388062,road_network_node
229,589118.4906120085,2325353.9078225708,105.8576248,21.0268082,road_network_node
230,589241.124939477,2325329.529881651,105.8588036,21.02658200000001,road_network_node
231,588817.4144118244,2326129.1175778657,105.8547676,21.0338265,road_network_node
232,587878.5322326514,2326794.5818728767,105.8457666,21.039883899999996,highway:bus_stop
233,588717.4792170274,2325563.3561637676,105.8537768,21.0287199,road_network_node
234,589221.3387767138,2325370.0008080383,105.8586153,21.026948599999994,road_network_node
235,589048.9160855962,2325262.672525365,105.8569506,21.025987299999997,road_network_node
236,588678.1997050914,2325757.31060745,105.85340880000001,21.030474100000003,road_network_node
237,587788.2588470952,2325931.688059077,105.8448539,21.032092299999995,road_network_node
238,588749.1797515558,2326343.249860821,105.854122,21.035764399999998,highway:bus_stop
239,587778.4918675052,2325678.100773163,105.844747,21.029801699999993,road_network_node
240,588243.1722837318,2326651.9853856754,105.8492684,21.0385781,road_network_node
241,588319.5700986625,2326587.497225432,105.85000030000002,21.0379918,road_network_node
242,588699.2949397789,2325508.5913863014,105.853599,21.028226,road_network_node
243,588963.8330885941,2325419.9761813874,105.85614,21.0274126,road_network_node
244,588793.5026738637,2325218.601316247,105.8544906,21.025601499999997,road_network_node
245,588475.7483882351,2325516.850287175,105.8514483,21.0283114,road_network_node
246,588664.8148362818,2325335.361475498,105.8532583,21.026662599999998,road_network_node
247,588400.4894367795,2325594.781157223,105.8507281,21.0290191,road_network_node
248,588978.2654731686,2325449.4737856593,105.8562804,21.027678400000003,road_network_node
249,589362.413719863,2325161.4203265407,105.859962,21.0250573,road_network_node
250,587877.3071068419,2326672.821470442,105.8457486,21.038783900000002,road_network_node
251,587893.5615098752,2326117.49967158,105.8458767,21.033766,road_network_node
252,587655.025998307,2325512.7152048075,105.8435505,21.02831339999999,road_network_node
253,589077.688704649,2325451.0920010717,105.8572372,21.027688200000004,road_network_node
254,588683.4574715936,2325842.9428675123,105.8534638,21.031247499999992,road_network_node
255,588320.8270888343,2325549.341135909,105.8499592,21.028612399999997,road_network_node
256,588109.3020709825,2326526.5199826304,105.8479737,21.037450999999997,road_network_node
257,588641.4865314779,2325856.211097646,105.8530606,21.0313694,road_network_node
258,588720.5569395596,2325860.341774907,105.8538217,21.03140289999999,road_network_node
259,588681.1768440303,2325657.2225812827,105.8534323,21.029569700000007,road_network_node
260,588643.655922883,2326241.684952536,105.8531013,21.034851899999996,road_network_node
261,588136.1592098348,2325930.9871752574,105.8482017,21.0320693,road_network_node
262,589038.3116487812,2325122.100362476,105.8568413,21.024717799999994,road_network_node
263,588606.1898854984,2325876.764979457,105.852722,21.031556800000008,road_network_node
264,588019.6597650353,2326533.493059887,105.8471114,21.0375183,road_network_node
265,588780.2781129107,2326072.1370713934,105.8544073,21.033313499999995,highway:bus_stop
266,588139.4703148582,2326299.354614106,105.8482524,21.03539719999999,road_network_node
267,588205.3867829406,2325569.9121558606,105.84884940000002,21.028803800000006,road_network_node
268,587802.9835812801,2325945.5131038353,105.8449963,21.032216500000004,road_network_node
269,588395.7417207315,2325959.198612389,105.85070110000001,21.032311700000005,road_network_node
270,588336.6193545553,2325304.091150864,105.8500986,21.026395900000004,road_network_node
271,588152.9099402357,2326382.7942887037,105.848386,21.036150399999997,road_network_node
272,588796.1317654711,2325731.2441011877,105.8545423,21.0302329,road_network_node
273,588642.0803669182,2325793.6991144223,105.8530631,21.0308046,road_network_node
274,588798.5774299419,2326295.4435330643,105.8545949,21.035330099999996,road_network_node
275,589249.0829479257,2325333.8451489983,105.8588804,21.026620599999998,road_network_node
276,589021.7940005896,2325680.7080258993,105.8567112,21.0297654,road_network_node
277,588727.6158523016,2325846.2117861602,105.8538889,21.0312749,road_network_node
278,587753.3941137567,2325597.7765622833,105.8445014,21.029077199999996,road_network_node
279,587775.0081723192,2326719.232361322,105.8447665,21.039208099999996,road_network_node
280,589188.9553688515,2325261.985754089,105.8582981,21.025974299999998,road_network_node
281,589075.7095851478,2325461.6297085797,105.8572187,21.0277835,road_network_node
282,588422.129181226,2325814.4299004995,105.8509476,21.03100249999999,road_network_node
283,588266.0293909326,2325324.7789024264,105.84942040000001,21.026586199999993,road_network_node
284,587890.6384373147,2326274.9451064332,105.8458566,21.035188599999998,highway:bus_stop
285,588338.4248224278,2326674.38614831,105.8501862,21.038775899999994,road_network_node
286,588017.4917144871,2326397.6927295965,105.8470836,21.036291499999994,road_network_node
287,588689.093843192,2325257.0595415807,105.8534879,21.025954,road_network_node
288,588704.6168655953,2325471.440595928,105.8536483,21.027890099999993,road_network_node
289,588237.5761957951,2325588.4570922786,105.8491601,21.0289698,road_network_node
290,588993.5880007553,2325241.312236327,105.8564171,21.025796999999997,road_network_node
291,588832.3764329078,2325489.103306411,105.8548786,21.028043499999992,road_network_node
292,588650.1567260529,2325908.0803741887,105.8531467,21.031837600000003,road_network_node
293,588017.027226982,2326716.2206784533,105.8470954,21.03916929999999,road_network_node
294,588979.3495274031,2325439.17477712,105.8562903,21.027585299999988,road_network_node
295,588720.7124647619,2325947.8394997003,105.8538277,21.032193399999997,road_network_node
296,588069.9837673052,2326694.243026253,105.8476039,21.0389682,road_network_node
297,588693.9682301542,2325270.589217559,105.8535355,21.026076,road_network_node
298,588909.046245085,2325266.659812948,105.8556049,21.0260301,road_network_node
299,588263.3274009975,2326816.7373055457,105.8494708,21.040065599999995,road_network_node
300,588527.6552485622,2326091.584617327,105.8519773,21.0335014,road_network_node
301,588208.8838891087,2326754.0597130326,105.84894365517209,21.03950195,public_transport:platform
302,588264.2343657251,2325586.008861704,105.8494165,21.0289464,road_network_node
303,588485.4680860956,2325440.2746273065,105.8515379,21.027619099999992,road_network_node
304,588691.8277146292,2325754.5831204476,105.85353980000001,21.030448800000006,road_network_node
305,588508.2703998049,2325360.027592285,105.85175320000002,21.02689299999999,road_network_node
306,588203.0523699375,2326610.7519031474,105.8488802,21.0382075,road_network_node
307,588193.5062247566,2325527.3679702305,105.8487329,21.028419999999997,road_network_node
308,588179.2893420248,2325648.6920597977,105.8486023,21.029516799999996,road_network_node
309,588396.6129062372,2325729.4092761357,105.8506977,21.0302356,road_network_node
310,589000.7072695423,2325243.1435259692,105.8564857,21.0258132,road_network_node
311,588524.1128540116,2325896.6486106836,105.8519332,21.0317404,road_network_node
312,588293.4883154847,2325320.353694379,105.8496844,21.0265449,highway:bus_stop
313,588763.1072619254,2325431.917718442,105.8542091,21.027530199999998,road_network_node
314,588308.7435892406,2326144.255034912,105.8498734,21.033987799999995,road_network_node
315,587958.8649412448,2326622.593196321,105.8465309,21.038326199999997,highway:bus_stop
316,588562.0764997879,2325888.4391587414,105.85229810000001,21.0316644,road_network_node
